word,polar
torodal,-0.125
torpid,0.125
torpidity,-0.125
torpidly,0.25
torpor,-0.125
tortricidae,0.125
tortuous,-0.125
tortuously,0.25
torture,-0.583333333
torturously,-0.125
toss,-0.125
tostada,0.125
totality,0.125
tote,-0.25
tottering,0.25
tottery,0.25
touch,-0.104166667
touchable,0.5
touchily,0.25
touchingly,0.375
tough,-0.4375
toughen,-0.125
toughened,0.125
toughie,-0.5
toughly,-0.125
tousled,-0.625
tow,-0.125
toxaemia,-0.1875
toxemia,-0.1875
toxic,-0.25
toxicant,-0.125
toxicognath,0.25
toxoid,-0.75
toy,0.25
toying,0.625
trace,0
traceable,0.5
tracheitis,-0.625
trachoma,-0.625
track,0.125
trackable,0.5
tractable,0.1875
trade,0.125
trademark,-0.25
traditionalism,0.25
traffic,-0.125
tragedy,-0.4375
tragicomedy,-0.25
training,0.125
traitorously,0.25
trammel,-0.125
tranquil,0.5
tranquilising,-0.25
tranquility,-0.25
tranquilize,0.25
tranquilizing,-0.25
tranquillise,0.25
tranquillising,-0.25
tranquillity,-0.25
tranquillize,0.25
tranquillizing,-0.25
transactinide,-0.25
transcendent,0.75
transferable,0.125
transferrable,0.125
transfiguration,0.25
transformation,0.125
transformed,0.125
transitionally,0.125
transitively,0.25
translatable,0.125
transmission,0.25
transmutation,0.125
transmute,0.375
transparent,0.25
transparently,0.125
transpiring,0.125
transplant,0.25
transposition,-0.125
transversally,0.125
transversely,0.125
trap,-0.3125
trappings,-0.5
trash,-0.125
trashy,-0.6875
trauma,-0.25
traumatise,-0.5
traumatize,-0.5
traumatophobia,-0.625
travesty,0.25
treacherously,0.25
treacle,-0.1875
treacly,-0.125
treasonably,0.25
treasure,0.5
treat,0.1875
treatment,-0.5
treeless,-0.25
trek,-0.5
trematoda,0.125
trematode,0.125
tremble,-0.375
trembles,0.25
trembling,-0.0625
tremendously,-0.25
tremolo,0.25
tremor,-0.5
tremulous,-0.5
tremulously,0.125
trench,0.125
trenchantly,0.375
trepid,-0.125
trepidation,-0.25
trepidly,0.25
treponema,0.25
treponemataceae,0.125
trespass,-0.5
triad,0.125
triakidae,-0.125
trial,-0.25
tribonema,-0.125
tribromomethane,-0.125
tribulation,-0.25
tributyrin,-0.25
trichloroethane,-0.125
trichloroethylene,-0.125
trichophaga,-0.125
trichromatic,0.125
trichrome,0.125
trichuriasis,-0.375
trick,0.083333333
trickery,-0.25
trickily,0.25
tricksy,0.5
tricky,-0.125
tricolor,0.125
trifid,0.125
trifle,-0.25
trifling,-0.375
trig,0.5
triga,-0.125
trigonal,-0.125
trim,0.175
trimly,0.25
trimmed,0.375
trimming,0.375
trinket,-0.25
trio,0.125
triolein,-0.625
trionychidae,-0.25
trionyx,-0.25
trip,-0.03125
tripalmitin,-0.25
triple,0.125
triplet,0.125
trisaccharide,0.25
triskaidekaphobia,-0.25
triskaidekaphobic,-0.625
tristearin,-0.25
tritanopia,-0.375
tritely,0.125
triumph,0.375
triumphantly,0.25
trivialise,-0.125
trivialize,-0.125
trivially,0.125
trna,-0.375
troglodytes,-0.125
trogon,0.125
trogoniformes,-0.125
troll,0.25
trombicula,-0.125
tropically,0.125
troth,0.5
trouble,-0.325
troubled,-0.875
troubleshoot,-0.125
troublous,-0.625
trounce,-0.75
trouncing,-0.125
truckle,0.125
truculent,-0.25
truculently,0.1875
trudge,-0.5
truism,0.5
trumping,-0.125
truss,0.125
trust,0.3125
trusted,0.5
trustful,0.5
trustfully,0.3125
trusting,0.5
trustingly,0.375
trustworthy,0.5
trusty,0.5
truthful,0.5
truthfully,0.125
try,0.125
trying,-0.625
tryout,0.375
tryptophan,-0.125
tryptophane,-0.125
tryst,0.125
tsatske,-0.125
tshatshke,-0.125
tsoris,-0.5
tsunami,-0.5
tsuris,-0.625
tubeless,-0.125
tubercle,-0.375
tubercular,-0.625
tuberculous,-0.625
tucker,0.125
tufted,-0.125
tug,-0.175
tularaemia,0.375
tularemia,0.375
tumble,-0.25
tumblebug,-0.125
tumbling,0.125
tumefy,-0.4375
tumesce,-0.25
tumescence,-0.125
tumult,-0.375
tumultuously,0.125
tune,0.25
tunefully,0.125
tungstate,-0.125
turbellaria,0.5
turbulently,0
turd,-0.25
turdus,-0.125
turgidly,0.25
turkey,-0.25
turmoil,-0.375
turn,0
turned,-0.25
turnicidae,-0.375
turnix,-0.125
turnover,-0.125
turpitude,0.125
turret,0.375
tussle,-0.4375
tutorially,0.25
twang,-0.25
tweak,0.25
tweedy,-0.375
twelfthtide,0.125
twiddle,0.375
twig,0.25
twilight,-0.25
twilit,-0.25
twinge,-0.541666667
twinkle,0.375
twinkling,0.375
twinkly,0.125
twinning,0.125
twist,-0.125
twisting,-0.125
twisty,-0.125
twit,-0.125
twitch,-0.1875
twitching,-0.25
twosome,-0.125
tylenchus,-0.125
tylenol,-0.5
tympanites,-0.125
tympanitis,-0.25
typhoid,-0.5
typhus,0.25
typic,0.125
typical,0.125
typically,0.125
tyranny,-0.25
tyrosinemia,-0.625
uglify,0.125
ugly,-0.5
uintathere,-0.125
ulalgia,-0.75
ulcerate,-0.375
ulcerative,0.125
ulemorrhagia,-0.375
ulitis,-0.75
ulteriorly,0.25
ultramarine,-0.125
ultrasonic,0.375
umbrage,-0.375
umbrageous,-0.5625
unabashed,-0.375
unabashedly,0.375
unable,-0.5625
unaccented,-0.125
unacceptable,-0.25
unacceptably,-0.375
unaccepted,-0.875
unaccountably,0.25
unaccredited,-0.25
unaccustomed,-0.75
unacknowledged,-0.625
unacquisitive,-0.5
unadapted,-0.625
unaddicted,-0.125
unaddressed,-0.125
unadjustable,-0.25
unadjusted,-0.625
unadorned,-0.375
unadventurous,-0.125
unadvisable,-0.5
unadvised,-0.125
unadvisedly,0.25
unaerated,-0.5
unaffected,0.625
unaffixed,-0.25
unafraid,0.125
unaggressive,-0.625
unagitated,-0.625
unaided,-0.375
unaired,-0.125
unalert,-0.25
unalienable,-0.25
unalterable,-0.3125
unalterably,0.25
unambiguous,0.375
unambiguously,0.25
unambitious,0.5
unambitiously,0.25
unamended,-0.125
unangry,-0.125
unanimated,-0.125
unanimously,0.375
unappealable,-0.5
unappealing,-0.375
unappealingly,0.25
unappendaged,-0.625
unappetising,-0.75
unappetizing,-0.75
unappreciated,-0.375
unappreciatively,0.25
unapprehensive,-0.625
unapproachable,-0.375
unarguably,0.25
unarmed,-0.5625
unarmored,-0.125
unarmoured,-0.125
unarticulate,-0.625
unarticulated,-0.5625
unartistic,-0.375
unascribable,-0.125
unassailable,-0.3125
unassailably,0.25
unassertive,0.625
unassertively,0.25
unassignable,-0.375
unassisted,-0.1875
unassumingly,0.25
unattached,-0.4375
unattackable,0.125
unattended,-0.125
unattractive,0.3125
unattractively,0.375
unattributable,-0.125
unauthorised,-0.875
unauthorized,-0.875
unavailable,-0.125
unavailing,-0.5
unavenged,-0.5
unavoidable,-0.5
unavowed,0.25
unawakened,-0.25
unaware,-0.25
unawares,-0.375
unbacked,-0.25
unbalconied,-0.5
unbanded,-0.75
unbaptised,-0.625
unbaptized,-0.625
unbarreled,-0.75
unbarrelled,-0.75
unbearable,-0.625
unbefitting,-0.625
unbelievably,-0.125
unbelievingly,0.25
unbelted,-0.125
unbend,0.083333333
unbeneficed,-0.625
unbent,-0.125
unbigoted,-0.375
unbind,-0.125
unbitter,-0.75
unblemished,0.625
unblinking,-0.125
unblinkingly,0.25
unblushing,-0.5
unbosom,-0.25
unbound,-0.708333333
unbrace,0
unbraced,-0.125
unbridgeable,-0.125
unbroken,-0.5625
unbrushed,-0.25
unburied,-0.25
unbuttoned,-0.125
uncamphorated,-0.25
uncannily,0.25
uncarpeted,-0.125
uncarved,-0.125
uncensored,-0.5
unceremonial,-0.5
unceremonious,-0.5
unceremoniously,0.125
uncertain,-0.208333333
uncertainly,0.0625
uncertified,-0.25
unchained,-0.375
unchangeable,-0.125
unchangeably,0.25
unchanged,-0.625
uncharacteristically,0.25
uncharitable,-0.125
unchartered,-0.125
uncheerful,-0.5
uncheerfulness,-0.625
unchewable,-0.5
unchivalrously,0.25
unchristian,-0.625
unchristianly,-0.75
unchristlike,-0.75
uncivilised,0.25
uncivilized,0.25
uncivilly,0.25
unclaimed,-0.625
uncleanness,0.25
unclearly,0.25
unclipped,-0.125
uncloak,0.25
uncluttered,-0.5
uncoerced,-0.625
uncoiled,-0.5
uncollected,-0.625
uncollectible,-0.75
uncolumned,-0.5
uncombable,-0.625
uncomfortableness,-0.1875
uncomfortably,-0.375
uncommitted,-0.75
uncommonly,0.125
uncompartmented,-0.75
uncompromisingly,0.25
unconcern,-0.75
unconcerned,0.375
unconcernedly,0.125
unconditionally,-0.125
unconfessed,-0.375
unconfined,0.5
unconquerable,-0.75
unconscious,-0.5
unconstitutional,-0.75
unconstitutionally,0.25
unconstrained,0.25
uncontested,-0.625
uncontrollable,-0.875
uncontrollably,0.125
unconventionally,0.25
unconvinced,-0.5
unconvincingly,0.25
uncoordinated,-0.25
uncordial,-0.25
uncouthly,0.125
uncritically,0.25
uncrystallised,-0.375
uncrystallized,-0.375
unctuously,0.25
uncurled,-0.125
uncut,0.1875
undaunted,0.5
undeceive,0.625
undecipherably,0.25
undecomposed,0.25
undecorated,-0.375
undefendable,-0.625
undefended,-0.625
undemocratically,0.25
undependably,0.25
under,-0.125
underachievement,0.125
underactive,-0.625
underdevelopment,-0.125
underdress,-0.125
underemployed,-0.25
underestimate,-0.125
underexposure,-0.3125
underfed,-0.375
underhand,0
underhanded,-0.25
underhandedly,0.25
undermanned,-0.75
undernourish,-0.625
undernourished,-0.375
undernourishment,-0.75
underpart,-0.125
underpayment,0.125
underperformer,0.125
underproduction,-0.75
underskirt,-0.125
understaffed,-0.75
understand,0.25
understandably,0.125
understate,0.375
understated,0.75
understatement,-0.125
undertake,-0.25
undertow,-0.375
undervalue,0.0625
underwing,0.125
underwrite,-0.25
undeservedly,0.25
undeserving,-0.25
undesirably,-0.25
undesired,-0.375
undetectable,0.375
undimmed,-0.75
undiplomatically,0.25
undisputedly,0.25
undisturbed,-0.375
undivided,-0.875
undo,0.125
undogmatic,-0.375
undogmatical,-0.375
undomestic,-0.625
undomesticated,-0.375
undone,-0.625
undoubtedly,0.5
undrained,-0.125
undramatically,0.25
undress,0.625
undue,-0.375
undulant,0.25
undulation,-0.125
undulatory,0.25
unearthly,0.375
unease,-0.75
uneasiness,-0.375
uneasy,-0.5
uneconomic,-0.375
uneconomical,-0.375
unedited,0.25
unembarrassed,-0.375
unembellished,-0.125
unemotionality,-0.25
unemotionally,0.25
unemphatic,-0.125
unendurable,-0.625
unenergetically,0.375
unengaged,-0.375
unenlivened,-0.625
unenthusiastically,0.375
unequal,-0.5
unequally,0.125
unequipped,-0.375
unequivocally,0.25
unethically,-0.375
uneven,-0.25
unevenly,0.125
uneventfully,0.25
unexampled,-0.625
unexceeded,-0.375
unexcelled,-0.375
unexcitingly,0.25
unexcused,-0.25
unexpectedly,0
unexpurgated,-0.5
unfairly,0.25
unfaithful,-0.5
unfaithfully,0.25
unfalteringly,0.125
unfashionably,0.25
unfastened,-0.125
unfearing,0.25
unfeathered,-0.625
unfed,-0.375
unfeeling,-0.25
unfeelingly,0.125
unfeignedly,-0.125
unfermented,-0.75
unfettered,-0.375
unfilled,-0.125
unfirm,-0.625
unfit,-0.375
unfitness,-0.25
unfixed,-0.5
unflavored,-0.125
unflavoured,-0.125
unfledged,-0.375
unflinching,-0.125
unfold,0.1875
unforced,-0.625
unforested,-0.625
unforgettable,-0.375
unforgettably,0.125
unforgiving,-0.75
unfortunate,-0.8265
unfortunately,-0.875
unfounded,-0.5
unframed,-0.625
unfree,-0.3125
unfriendliness,-0.625
unfriendly,-0.8125
unfrightened,0.375
unfrozen,-0.125
unfruitful,-0.75
unfulfilled,-0.5
ungainly,-0.375
ungathered,-0.625
ungodly,-0.75
ungrammatically,0.25
ungratefully,0.25
ungratefulness,-0.375
ungroomed,-0.625
ungrudgingly,0.375
unguarded,-0.3125
unguiculate,-0.125
unguiculated,-0.125
ungummed,-0.75
ungusseted,-0.5
unhampered,-0.625
unhand,0.125
unhappily,-0.625
unhappiness,-0.75
unhappy,-0.5
unharmoniously,0.375
unhealed,-0.5
unhealthful,-0.125
unhealthiness,-0.625
unhealthy,-0.125
unhearable,-0.375
unheard,0.25
unhelpfully,0.25
unhygienically,0.25
uniformly,0.125
unifying,-0.125
unilaterally,0.25
unilluminated,0.125
unimaginable,0.125
unimaginatively,0.125
unimpeachably,0.25
unimportance,-0.125
unimpressed,-0.625
unimpressionable,-0.75
unimpressively,0.25
unimprisoned,0.5
uninflected,0.125
uninfluenced,-0.375
uninformatively,-0.125
uninitiate,-0.5
uninstructively,-0.125
unintelligently,0.25
unintelligibly,0.125
unintentional,-0.125
unintentionally,0.125
uninterestingly,0.375
unintimidated,-0.125
uninvited,-0.375
unionised,0.25
unionized,0.25
uniparous,0.25
unity,0.625
universal,-0.125
unjointed,-0.5
unjustly,0.125
unkempt,-0.4375
unkemptness,-0.375
unkept,-0.125
unkeyed,-0.375
unkindly,0.5
unknowingly,-0.375
unknown,-0.625
unlace,0.125
unlash,-0.125
unlawfully,0.25
unlax,-0.625
unlicenced,-0.25
unlicensed,-0.25
unlighted,0.125
unlikable,-0.25
unlikeable,-0.25
unlit,0.125
unliterary,-0.125
unlittered,-0.5
unloading,-0.25
unlobed,0.125
unlock,0.25
unloose,0.125
unloosen,0.125
unlovely,-0.25
unluckily,-0.875
unlucky,-0.625
unmake,0.375
unmalicious,-0.556
unmalleable,-0.75
unmalted,0.5
unmanageable,-0.375
unmanfully,-0.5
unmanly,-0.4375
unmannered,-0.375
unmarred,0.625
unmask,0.25
unmasking,0.125
unmechanical,-0.25
unmelodiously,0.25
unmemorable,-0.5
unmemorably,0.25
unmercenary,0.375
unmercifully,0.25
unmeritorious,0.5
unmindful,-0.125
unmindfully,0.125
unmistakably,-0.125
unmodifiable,-0.625
unmolested,-0.375
unmoved,-0.125
unmusically,0.25
unmutilated,0.625
unmyelinated,-0.125
unnaturalised,-0.5
unnaturalized,-0.5
unnaturally,-0.5625
unnecessarily,0.375
unneighborly,-0.75
unneighbourly,-0.75
unnerved,-0.625
unnerving,0.625
unnourished,-0.125
unobtainable,-0.625
unobtrusively,0.25
unofficially,-0.375
unorganised,-0.75
unorganized,-0.75
unoriginally,0.125
unornamented,-0.125
unostentatious,0.75
unoxygenated,-0.5
unpaid,0.125
unpartitioned,-0.375
unpasteurised,-0.625
unpasteurized,-0.625
unpatriotically,0.25
unpersuadable,-0.75
unpicturesque,-0.25
unpillared,-0.125
unplaced,-0.625
unpleasantly,-0.25
unpleasantness,-0.25
unpledged,-0.625
unposed,-0.75
unprecedentedly,0.25
unpredictably,0.375
unprejudiced,0.5
unprepossessing,-0.125
unpresentable,-0.125
unpretentious,0.75
unpretentiously,0.375
unpreventable,-0.125
unprocessed,-0.625
unprocurable,-0.625
unproductively,0.125
unprofitably,-0.1875
unpromised,-0.625
unpromising,-0.375
unpropitious,-0.625
unpropitiously,0.25
unqualifiedly,-0.25
unquestionably,0.25
unquestioningly,0.25
unquiet,-0.5
unreadably,0.25
unrealised,-0.5
unrealistically,0.25
unrealized,-0.5
unreason,-0.125
unreasonably,-0.125
unreasoningly,0.375
unreassuring,-0.25
unrecognisable,0.375
unrecognised,-0.5
unrecognizably,0.375
unrecognized,-0.5
unredeemable,-0.75
unreduced,-0.25
unreflective,-0.75
unreformable,-0.75
unregenerate,-0.625
unrelaxed,-0.375
unrelentingly,0.25
unreliably,0.25
unrepentantly,0.25
unrepresentative,-0.625
unreproducibly,0.25
unresentful,-0.5
unreservedly,0.25
unresistant,-0.25
unresisting,-0.75
unresponsive,-0.4375
unrest,-0.625
unrestrained,0.25
unrestrainedly,0.375
unrestricted,0.5
unrevised,-0.5
unrewarded,0.25
unrighteously,0.25
unromantically,0.25
unruffled,0.5
unruly,-0.625
unsafe,-0.75
unsalted,-0.5
unsanctify,0.125
unsanitariness,-0.5
unsaponified,-0.125
unsatiably,0.125
unsatisfactorily,-0.125
unsaturated,-0.125
unscheduled,-0.625
unscientifically,-0.625
unseasonably,-0.5
unseasoned,-0.5
unseeable,-0.375
unseeyn,-0.375
unselfconsciously,0.25
unselfishly,0.375
unselfishness,0.5
unsentimental,-0.125
unsentimentally,0.25
unserviceable,-0.625
unsex,-0.25
unshackled,-0.375
unshaded,-0.5625
unshadowed,-0.5
unshakably,0.125
unshelled,-0.25
unshrinking,-0.125
unsightly,-0.625
unsilenced,-0.25
unsleeping,-0.25
unsmilingly,0.25
unsociably,0.25
unsought,-0.375
unsound,-0.5
unsounded,-0.625
unsoundness,-0.25
unsoured,-0.625
unsparingly,0.25
unspoiled,0.25
unspoilt,0.25
unspoken,-0.25
unsportingly,0.125
unstained,0.1875
unsteadily,-0.125
unsteady,-0.25
unstintingly,0.25
unstirred,0.25
unstrain,-0.625
unstrained,0.125
unstratified,-0.75
unstressed,-0.75
unstuck,0.25
unsuasible,-0.75
unsuccessful,-0.375
unsuccessfully,-0.125
unsufferable,0.375
unsugared,-0.125
unsullied,0.625
unsung,-0.375
unsupervised,-0.375
unsupportable,-0.625
unsupported,-0.625
unsupportive,-0.625
unsure,0.125
unsurmountable,-0.75
unsurpassable,1
unsurpassed,-0.375
unsurprised,-0.5
unsurprising,0.25
unsusceptibility,-0.125
unsusceptible,-0.625
unsuspected,-0.625
unsuspecting,-0.5
unsuspicious,-0.375
unswayed,-0.375
unsweet,-0.625
unsweetened,-0.375
unswept,-0.75
unswervingly,0.375
unsworn,-0.625
unsymmetric,-0.125
unsymmetrical,-0.125
unsymmetrically,0.125
unsympathetic,-0.5625
unsympathetically,0.25
unsympathising,-0.625
unsympathizing,-0.625
unsynchronised,-0.25
unsynchronized,-0.25
unsynchronous,-0.25
unsystematic,-0.125
unsystematically,0.25
untactful,-0.125
untainted,0.625
untamed,-0.75
untangle,-0.25
untangled,-0.125
untarnished,0.625
untasted,-0.5
unteach,-0.625
untended,-0.125
untethered,-0.75
unthinkable,-0.625
unthinking,-0.25
unthinkingly,0.25
unthoughtful,-0.75
untidily,0.125
untidiness,-0.25
untidy,-0.5
untie,0
untied,-0.25
untimbered,-0.125
untimely,0.25
untipped,-0.625
untired,0.125
untouchable,-0.5
untouched,-0.5
untoughened,-0.625
untraceable,-0.625
untransferable,-0.375
untranslatable,-0.5
untransmutable,-0.5
untraveled,-0.625
untravelled,-0.625
untraversed,-0.625
untreated,-0.625
untrimmed,-0.125
untroubled,-0.625
untrue,-0.75
untruly,-0.125
untrusting,-0.625
untrustworthy,-0.75
untrusty,-0.75
untruthfully,0.25
untucked,-0.5
untune,0.375
unturned,-0.125
untwisted,-0.125
untypical,-0.75
untypically,0.25
ununderstandably,0.125
unusable,-0.625
unuseable,-0.625
unused,-0.3125
unvaccinated,-0.5
unvalued,-0.375
unvaried,-0.125
unvarying,0.125
unvented,-0.625
unventilated,-0.25
unvigilant,-0.25
unvindictive,-0.25
unvoluntary,-0.75
unwanted,-0.25
unwantedly,-0.25
unwarily,-0.375
unwarranted,-0.5
unwary,-0.5
unwatchful,-0.25
unwavering,-0.125
unwaveringly,0.5
unwaxed,-0.25
unweaned,-0.25
unwearable,-0.5
unwearied,0.125
unweary,0.125
unweathered,-0.625
unweave,0.25
unwebbed,-0.125
unwelcome,-0.5
unwell,-0.625
unwholesome,-0.625
unwieldy,0.125
unwilled,-0.25
unwilling,-0.75
unwillingly,-0.125
unwind,-0.375
unwise,0.125
unwisely,-0.625
unwished,-0.25
unwitting,-0.625
unwittingly,-0.375
unwontedly,0.25
unwooded,-0.25
unworldly,-0.125
unworried,0.125
unworthily,0.125
unworthy,0.0625
unwoven,-0.125
unyielding,-0.75
up,0.28125
upbeat,0.75
upbound,0.25
upbraid,-0.375
upbringing,0.125
upgrade,0.175
upheave,-0.125
uphold,0.125
upkeep,0.5
upmarket,0.375
upper,0.4375
uppishly,0.25
uprightly,0.25
uprise,0.25
uproariously,0.25
upscale,0.5
upset,-0.40625
upstairs,0.5
upsurge,-0.1875
upward,0.125
upwards,0.125
uranoplasty,0.25
urarthritis,-0.375
uratemia,-0.25
uraturia,-0.125
urbanely,0.25
ureteritis,-0.75
urethane,-0.375
urethritis,-0.75
urge,-0.125
uria,-0.125
uricaciduria,-0.375
urobilinogen,-0.25
urocele,-0.125
urodynia,-0.625
uropathy,0.5
urticaria,-0.25
urticate,-0.75
urtication,-0.25
usage,0.375
usance,0.375
use,0.208333333
used,0.375
usefully,0.25
useless,-0.5
uselessly,0.25
usurpation,-0.5
utilitarian,0.125
utility,-0.75
utilizable,0.5
utopian,-0.125
utterly,0.5
uveitis,-0.5
uvulitis,-0.625
uxoriously,0.375
vacancy,-0.25
vacant,-0.1875
vacantly,0.25
vaccina,-0.375
vaccinated,0.125
vaccination,0.125
vaccinia,-0.5
vacuity,-0.375
vacuous,0.4375
vacuum,-0.25
vagabondage,0.375
vaginitis,-0.5
vaishnavism,-0.5
vaisnavism,-0.5
valetudinarianism,0.25
valiant,0.625
valiantly,0.375
valid,0.125
validated,0.375
validly,0.25
valorous,0.625
valorously,0.375
valuable,0.625
value,0.5
valued,0.75
valueless,0.125
valvulitis,-0.5
vandalism,-0.125
vanessa,0.125
vanish,-0.375
vanishing,-0.125
vanity,-0.5
vapid,0
vapidly,0.25
vaporing,0.125
vapors,-0.125
vapours,-0.125
varanus,-0.125
